,Booking_date,Class_name,Member,Class Time
1588,2022-02-15 (Tuesday),PRIME (57332),4,15:45:00
1589,2022-02-15 (Tuesday),Power  (Power) (52741),15,16:30:00
1590,2022-02-15 (Tuesday),Power  (Power) (52741),14,05:15:00
1591,2022-02-15 (Tuesday),Push  (Push) (52476),15,17:15:00
1592,2022-02-15 (Tuesday),Push  (Push) (52476),15,06:00:00
1593,2022-02-15 (Tuesday),Power  (Power) (52741),10,18:00:00
1594,2022-02-15 (Tuesday),PRIME (57332),4,06:45:00
1595,2022-02-15 (Tuesday),Power  (Power) (52741),18,08:45:00
1596,2022-02-15 (Tuesday),Push  (Push) (52476),14,09:30:00
1597,2022-02-16 (Wednesday),Power  (Power) (52741),10,11:30:00
1598,2022-02-16 (Wednesday),PRIME (57332),4,12:15:00
1599,2022-02-16 (Wednesday),Push  (Push) (52476),18,16:30:00
1600,2022-02-16 (Wednesday),Push  (Push) (52476),16,05:15:00
1601,2022-02-16 (Wednesday),Power  (Power) (52741),9,17:15:00
1602,2022-02-16 (Wednesday),Power  (Power) (52741),12,06:00:00
1603,2022-02-16 (Wednesday),Push  (Push) (52476),16,18:00:00
1604,2022-02-16 (Wednesday),Push  (Push) (52476),13,06:45:00
1605,2022-02-16 (Wednesday),Push  (Push) (52476),13,08:45:00
1606,2022-02-16 (Wednesday),Power  (Power) (52741),12,09:30:00
1607,2022-02-17 (Thursday),Push  (Push) (52476),11,11:30:00
1608,2022-02-17 (Thursday),PRIME (57332),3,15:45:00
1609,2022-02-17 (Thursday),Push  (Push) (52476),10,16:30:00
1610,2022-02-17 (Thursday),Power  (Power) (52741),13,05:15:00
1611,2022-02-17 (Thursday),Power  (Power) (52741),12,17:15:00
1612,2022-02-17 (Thursday),Push  (Push) (52476),19,06:00:00
1613,2022-02-17 (Thursday),Push  (Push) (52476),11,18:00:00
1614,2022-02-17 (Thursday),PRIME (57332),3,06:45:00
1615,2022-02-17 (Thursday),Power  (Power) (52741),16,08:45:00
1616,2022-02-17 (Thursday),Push  (Push) (52476),13,09:30:00
1617,2022-02-18 (Friday),Push  (Push) (52476),17,11:30:00
1618,2022-02-18 (Friday),PRIME (57332),7,12:15:00
1619,2022-02-18 (Friday),PRIME (57332),1,15:45:00
1620,2022-02-18 (Friday),Power  (Power) (52741),13,16:30:00
1621,2022-02-18 (Friday),Push  (Push) (52476),9,05:15:00
1622,2022-02-18 (Friday),Push  (Push) (52476),12,17:15:00
1623,2022-02-18 (Friday),Power  (Power) (52741),13,06:00:00
1624,2022-02-18 (Friday),Push  (Push) (52476),10,06:45:00
1625,2022-02-18 (Friday),Push  (Push) (52476),15,08:45:00
1626,2022-02-18 (Friday),Power  (Power) (52741),19,09:30:00
1627,2022-02-19 (Saturday),Perform (52617),2,06:45:00
1628,2022-02-19 (Saturday),Push  (Push) (52476),20,08:00:00
1629,2022-02-19 (Saturday),PRIME (57332),4,08:45:00
1630,2022-02-19 (Saturday),Power  (Power) (52741),16,09:30:00
1631,2022-02-21 (Monday),Power  (Power) (52741),8,11:30:00
1632,2022-02-21 (Monday),PRIME (57332),6,12:15:00
1633,2022-02-21 (Monday),Push  (Push) (52476),20,16:30:00
1634,2022-02-21 (Monday),Push  (Push) (52476),6,05:15:00
1635,2022-02-21 (Monday),Power  (Power) (52741),17,17:15:00
1636,2022-02-21 (Monday),Power  (Power) (52741),10,06:00:00
1637,2022-02-21 (Monday),Push  (Push) (52476),15,18:00:00
1638,2022-02-21 (Monday),Push  (Push) (52476),12,06:45:00
1639,2022-02-21 (Monday),Push  (Push) (52476),15,08:45:00
1640,2022-02-21 (Monday),Power  (Power) (52741),9,09:30:00
1641,2022-02-22 (Tuesday),Push  (Push) (52476),12,11:30:00
1642,2022-02-22 (Tuesday),PRIME (57332),4,15:45:00
1643,2022-02-22 (Tuesday),Power  (Power) (52741),15,16:30:00
1644,2022-02-22 (Tuesday),Power  (Power) (52741),16,05:15:00
1645,2022-02-22 (Tuesday),Push  (Push) (52476),13,17:15:00
1646,2022-02-22 (Tuesday),Push  (Push) (52476),13,06:00:00
1647,2022-02-22 (Tuesday),Power  (Power) (52741),2,18:00:00
1648,2022-02-22 (Tuesday),PRIME (57332),2,06:45:00
1649,2022-02-22 (Tuesday),Power  (Power) (52741),15,08:45:00
1650,2022-02-22 (Tuesday),Push  (Push) (52476),17,09:30:00
1651,2022-02-23 (Wednesday),Power  (Power) (52741),9,11:30:00
1652,2022-02-23 (Wednesday),PRIME (57332),3,12:15:00
1653,2022-02-23 (Wednesday),Push  (Push) (52476),11,05:15:00
1654,2022-02-23 (Wednesday),Power  (Power) (52741),12,17:15:00
1655,2022-02-23 (Wednesday),Power  (Power) (52741),10,06:00:00
1656,2022-02-23 (Wednesday),Push  (Push) (52476),9,18:00:00
1657,2022-02-23 (Wednesday),Push  (Push) (52476),18,06:45:00
1658,2022-02-23 (Wednesday),Push  (Push) (52476),16,08:45:00
1659,2022-02-23 (Wednesday),Power  (Power) (52741),10,09:30:00
1660,2022-02-24 (Thursday),Push  (Push) (52476),13,11:30:00
1661,2022-02-24 (Thursday),PRIME (57332),3,15:45:00
1662,2022-02-24 (Thursday),Push  (Push) (52476),14,16:30:00
1663,2022-02-24 (Thursday),Power  (Power) (52741),14,05:15:00
1664,2022-02-24 (Thursday),Power  (Power) (52741),10,17:15:00
1665,2022-02-24 (Thursday),Push  (Push) (52476),14,06:00:00
1666,2022-02-24 (Thursday),PRIME (57332),2,06:45:00
1667,2022-02-24 (Thursday),Power  (Power) (52741),12,08:45:00
1668,2022-02-24 (Thursday),Push  (Push) (52476),12,09:30:00
1669,2022-02-25 (Friday),Push  (Push) (52476),15,11:30:00
1670,2022-02-25 (Friday),PRIME (57332),6,12:15:00
1671,2022-02-25 (Friday),PRIME (57332),2,15:45:00
1672,2022-02-25 (Friday),Power  (Power) (52741),11,16:30:00
1673,2022-02-25 (Friday),Push  (Push) (52476),13,05:15:00
1674,2022-02-25 (Friday),Push  (Push) (52476),7,17:15:00
1675,2022-02-25 (Friday),Power  (Power) (52741),12,06:00:00
1676,2022-02-25 (Friday),Push  (Push) (52476),12,06:45:00
1677,2022-02-25 (Friday),Push  (Push) (52476),12,08:45:00
1678,2022-02-25 (Friday),Power  (Power) (52741),15,09:30:00
1679,2022-02-26 (Saturday),Perform (52617),5,06:45:00
1680,2022-02-26 (Saturday),Push  (Push) (52476),15,08:00:00
1681,2022-02-26 (Saturday),PRIME (57332),1,08:45:00
1682,2022-02-26 (Saturday),Power  (Power) (52741),17,09:30:00
1683,2022-02-28 (Monday),Power  (Power) (52741),14,11:30:00
1684,2022-02-28 (Monday),PRIME (57332),2,12:15:00
1685,2022-02-28 (Monday),Push  (Push) (52476),13,16:30:00
1686,2022-02-28 (Monday),Push  (Push) (52476),16,05:15:00
1687,2022-02-28 (Monday),Power  (Power) (52741),14,17:15:00
1688,2022-02-28 (Monday),Power  (Power) (52741),13,06:00:00
1689,2022-02-28 (Monday),Push  (Push) (52476),16,18:00:00
1690,2022-02-28 (Monday),Push  (Push) (52476),15,06:45:00
1691,2022-02-28 (Monday),Push  (Push) (52476),10,08:45:00
1692,2022-02-28 (Monday),Power  (Power) (52741),8,09:30:00
1693,2022-03-01 (Tuesday),Push  (Push) (52476),15,11:30:00
1694,2022-03-01 (Tuesday),Specialty Class  (Power Prep) (52899),8,12:15:00
1695,2022-03-01 (Tuesday),PRIME (57332),3,15:45:00
1696,2022-03-01 (Tuesday),Power  (Power) (52741),14,16:30:00
1697,2022-03-01 (Tuesday),Power  (Power) (52741),10,05:15:00
1698,2022-03-01 (Tuesday),Push  (Push) (52476),18,17:15:00
1699,2022-03-01 (Tuesday),Push  (Push) (52476),16,06:00:00
1700,2022-03-01 (Tuesday),Power  (Power) (52741),2,18:00:00
1701,2022-03-01 (Tuesday),PRIME (57332),4,06:45:00
1702,2022-03-01 (Tuesday),Power  (Power) (52741),6,08:45:00
1703,2022-03-01 (Tuesday),Push  (Push) (52476),10,09:30:00
1704,2022-03-02 (Wednesday),Power  (Power) (52741),9,11:30:00
1705,2022-03-02 (Wednesday),PRIME (57332),3,12:15:00
1706,2022-03-02 (Wednesday),Push  (Push) (52476),16,16:30:00
1707,2022-03-02 (Wednesday),Push  (Push) (52476),13,05:15:00
1708,2022-03-02 (Wednesday),Power  (Power) (52741),13,17:15:00
1709,2022-03-02 (Wednesday),Power  (Power) (52741),7,06:00:00
1710,2022-03-02 (Wednesday),Push  (Push) (52476),11,18:00:00
1711,2022-03-02 (Wednesday),Push  (Push) (52476),10,06:45:00
1712,2022-03-02 (Wednesday),Push  (Push) (52476),15,08:45:00
1713,2022-03-02 (Wednesday),Power  (Power) (52741),12,09:30:00
1714,2022-03-03 (Thursday),Push  (Push) (52476),12,11:30:00
1715,2022-03-03 (Thursday),Push  (Push) (52476),10,16:30:00
1716,2022-03-03 (Thursday),Power  (Power) (52741),11,05:15:00
1717,2022-03-03 (Thursday),Power  (Power) (52741),18,17:15:00
1718,2022-03-03 (Thursday),Push  (Push) (52476),8,06:00:00
1719,2022-03-03 (Thursday),Push  (Push) (52476),7,18:00:00
1720,2022-03-03 (Thursday),PRIME (57332),6,06:45:00
1721,2022-03-03 (Thursday),Power  (Power) (52741),17,08:45:00
1722,2022-03-03 (Thursday),Push  (Push) (52476),9,09:30:00
1723,2022-03-04 (Friday),Push  (Push) (52476),16,11:30:00
1724,2022-03-04 (Friday),PRIME (57332),3,12:15:00
1725,2022-03-04 (Friday),PRIME (57332),3,15:45:00
1726,2022-03-04 (Friday),Power  (Power) (52741),11,16:30:00
1727,2022-03-04 (Friday),Push  (Push) (52476),8,05:15:00
1728,2022-03-04 (Friday),Push  (Push) (52476),6,17:15:00
1729,2022-03-04 (Friday),Power  (Power) (52741),11,06:00:00
1730,2022-03-04 (Friday),Push  (Push) (52476),17,06:45:00
1731,2022-03-04 (Friday),Push  (Push) (52476),17,08:45:00
1732,2022-03-04 (Friday),Power  (Power) (52741),16,09:30:00
1733,2022-03-05 (Saturday),Push  (Push) (52476),15,08:00:00
1734,2022-03-05 (Saturday),PRIME (57332),4,08:45:00
1735,2022-03-07 (Monday),Power  (Power) (52741),15,11:30:00
1736,2022-03-07 (Monday),PRIME (57332),7,12:15:00
1737,2022-03-07 (Monday),Push  (Push) (52476),13,05:15:00
1738,2022-03-07 (Monday),Power  (Power) (52741),17,17:15:00
1739,2022-03-07 (Monday),Power  (Power) (52741),18,06:00:00
1740,2022-03-07 (Monday),Push  (Push) (52476),15,18:00:00
1741,2022-03-07 (Monday),Push  (Push) (52476),9,06:45:00
1742,2022-03-07 (Monday),Push  (Push) (52476),14,08:45:00
1743,2022-03-07 (Monday),Power  (Power) (52741),11,09:30:00
1744,2022-03-08 (Tuesday),Push  (Push) (52476),11,11:30:00
1745,2022-03-08 (Tuesday),PRIME (57332),3,15:45:00
1746,2022-03-08 (Tuesday),Power  (Power) (52741),19,16:30:00
1747,2022-03-08 (Tuesday),Power  (Power) (52741),13,05:15:00
1748,2022-03-08 (Tuesday),Push  (Push) (52476),8,17:15:00
1749,2022-03-08 (Tuesday),Push  (Push) (52476),13,06:00:00
1750,2022-03-08 (Tuesday),Push  (Push) (52476),8,18:00:00
1751,2022-03-08 (Tuesday),PRIME (57332),5,06:45:00
1752,2022-03-08 (Tuesday),Power  (Power) (52741),11,08:45:00
1753,2022-03-08 (Tuesday),Push  (Push) (52476),14,09:30:00
1754,2022-03-09 (Wednesday),Power  (Power) (52741),10,11:30:00
1755,2022-03-09 (Wednesday),PRIME (57332),4,12:15:00
1756,2022-03-09 (Wednesday),Push  (Push) (52476),14,16:30:00
1757,2022-03-09 (Wednesday),Push  (Push) (52476),6,05:15:00
1758,2022-03-09 (Wednesday),Power  (Power) (52741),12,17:15:00
1759,2022-03-09 (Wednesday),Power  (Power) (52741),16,06:00:00
1760,2022-03-09 (Wednesday),Push  (Push) (52476),13,18:00:00
1761,2022-03-09 (Wednesday),Push  (Push) (52476),12,06:45:00
1762,2022-03-09 (Wednesday),Push  (Push) (52476),15,08:45:00
1763,2022-03-09 (Wednesday),Power  (Power) (52741),8,09:30:00
1764,2022-03-10 (Thursday),Push  (Push) (52476),12,11:30:00
1765,2022-03-10 (Thursday),PRIME (57332),4,15:45:00
1766,2022-03-10 (Thursday),Push  (Push) (52476),8,16:30:00
1767,2022-03-10 (Thursday),Power  (Power) (52741),17,05:15:00
1768,2022-03-10 (Thursday),Power  (Power) (52741),11,17:15:00
1769,2022-03-10 (Thursday),Push  (Push) (52476),11,06:00:00
1770,2022-03-10 (Thursday),Push  (Push) (52476),9,18:00:00
1771,2022-03-10 (Thursday),PRIME (57332),4,06:45:00
1772,2022-03-10 (Thursday),Power  (Power) (52741),14,08:45:00
1773,2022-03-10 (Thursday),Push  (Push) (52476),12,09:30:00
1774,2022-03-11 (Friday),Push  (Push) (52476),15,11:30:00
1775,2022-03-11 (Friday),PRIME (57332),7,12:15:00
1776,2022-03-11 (Friday),PRIME (57332),4,15:45:00
1777,2022-03-11 (Friday),Power  (Power) (52741),9,16:30:00
1778,2022-03-11 (Friday),Push  (Push) (52476),12,05:15:00
1779,2022-03-11 (Friday),Push  (Push) (52476),8,17:15:00
1780,2022-03-11 (Friday),Power  (Power) (52741),11,06:00:00
1781,2022-03-11 (Friday),Push  (Push) (52476),15,06:45:00
1782,2022-03-11 (Friday),Push  (Push) (52476),15,08:45:00
1783,2022-03-11 (Friday),Power  (Power) (52741),15,09:30:00
1784,2022-03-12 (Saturday),Perform (52617),5,06:45:00
1785,2022-03-12 (Saturday),Push  (Push) (52476),18,08:00:00
1786,2022-03-12 (Saturday),PRIME (57332),2,08:45:00
1787,2022-03-12 (Saturday),Power  (Power) (52741),14,09:30:00
1788,2022-03-14 (Monday),Power  (Power) (52741),10,11:30:00
1789,2022-03-14 (Monday),PRIME (57332),4,12:15:00
1790,2022-03-14 (Monday),Push  (Push) (52476),10,16:30:00
1791,2022-03-14 (Monday),Push  (Push) (52476),5,05:15:00
1792,2022-03-14 (Monday),Power  (Power) (52741),21,17:15:00
1793,2022-03-14 (Monday),Power  (Power) (52741),9,06:00:00
1794,2022-03-14 (Monday),Push  (Push) (52476),9,18:00:00
1795,2022-03-14 (Monday),Push  (Push) (52476),9,06:45:00
1796,2022-03-14 (Monday),Push  (Push) (52476),2,08:45:00
1797,2022-03-14 (Monday),Power  (Power) (52741),4,09:30:00
1798,2022-03-15 (Tuesday),Push  (Push) (52476),4,11:30:00
1799,2022-03-15 (Tuesday),PRIME (57332),2,15:45:00
1800,2022-03-15 (Tuesday),Power  (Power) (52741),12,16:30:00
1801,2022-03-15 (Tuesday),Power  (Power) (52741),7,05:15:00
1802,2022-03-15 (Tuesday),Push  (Push) (52476),12,17:15:00
1803,2022-03-15 (Tuesday),Push  (Push) (52476),10,06:00:00
1804,2022-03-15 (Tuesday),Push  (Push) (52476),5,18:00:00
1805,2022-03-15 (Tuesday),PRIME (57332),4,06:45:00
1806,2022-03-15 (Tuesday),Power  (Power) (52741),6,08:45:00
1807,2022-03-15 (Tuesday),Push  (Push) (52476),5,09:30:00
1808,2022-03-16 (Wednesday),Power  (Power) (52741),9,11:30:00
1809,2022-03-16 (Wednesday),PRIME (57332),6,12:15:00
1810,2022-03-16 (Wednesday),Push  (Push) (52476),12,16:30:00
1811,2022-03-16 (Wednesday),Push  (Push) (52476),8,05:15:00
1812,2022-03-16 (Wednesday),Power  (Power) (52741),12,17:15:00
1813,2022-03-16 (Wednesday),Power  (Power) (52741),5,06:00:00
1814,2022-03-16 (Wednesday),Push  (Push) (52476),3,18:00:00
1815,2022-03-16 (Wednesday),Push  (Push) (52476),10,06:45:00
1816,2022-03-16 (Wednesday),Push  (Push) (52476),6,08:45:00
1817,2022-03-16 (Wednesday),Power  (Power) (52741),6,09:30:00
1818,2022-03-17 (Thursday),Push  (Push) (52476),9,11:30:00
1819,2022-03-17 (Thursday),PRIME (57332),2,15:45:00
1820,2022-03-17 (Thursday),Push  (Push) (52476),8,16:30:00
1821,2022-03-17 (Thursday),Power  (Power) (52741),12,05:15:00
1822,2022-03-17 (Thursday),Power  (Power) (52741),8,17:15:00
1823,2022-03-17 (Thursday),Push  (Push) (52476),11,06:00:00
1824,2022-03-17 (Thursday),Push  (Push) (52476),6,18:00:00
1825,2022-03-17 (Thursday),PRIME (57332),4,06:45:00
1826,2022-03-17 (Thursday),Power  (Power) (52741),16,08:45:00
1827,2022-03-17 (Thursday),Push  (Push) (52476),1,09:30:00
1828,2022-03-18 (Friday),Push  (Push) (52476),4,11:30:00
1829,2022-03-18 (Friday),PRIME (57332),7,12:15:00
1830,2022-03-18 (Friday),PRIME (57332),3,15:45:00
1831,2022-03-18 (Friday),Power  (Power) (52741),13,16:30:00
1832,2022-03-18 (Friday),Push  (Push) (52476),4,05:15:00
1833,2022-03-18 (Friday),Push  (Push) (52476),8,17:15:00
1834,2022-03-18 (Friday),Power  (Power) (52741),7,06:00:00
1835,2022-03-18 (Friday),Push  (Push) (52476),6,06:45:00
1836,2022-03-18 (Friday),Push  (Push) (52476),6,08:45:00
1837,2022-03-18 (Friday),Power  (Power) (52741),10,09:30:00
1838,2022-03-19 (Saturday),Perform (52617),8,06:45:00
1839,2022-03-19 (Saturday),Push  (Push) (52476),9,08:00:00
1840,2022-03-19 (Saturday),Power  (Power) (52741),14,09:30:00
1841,2022-03-21 (Monday),Power  (Power) (52741),9,11:30:00
1842,2022-03-21 (Monday),PRIME (57332),7,12:15:00
1843,2022-03-21 (Monday),Push  (Push) (52476),11,16:30:00
1844,2022-03-21 (Monday),Push  (Push) (52476),15,05:15:00
1845,2022-03-21 (Monday),Power  (Power) (52741),10,17:15:00
1846,2022-03-21 (Monday),Power  (Power) (52741),17,06:00:00
1847,2022-03-21 (Monday),Push  (Push) (52476),10,18:00:00
1848,2022-03-21 (Monday),Push  (Push) (52476),12,06:45:00
1849,2022-03-21 (Monday),Push  (Push) (52476),15,08:45:00
1850,2022-03-21 (Monday),Power  (Power) (52741),11,09:30:00
1851,2022-03-22 (Tuesday),Push  (Push) (52476),14,11:30:00
1852,2022-03-22 (Tuesday),PRIME (57332),6,15:45:00
1853,2022-03-22 (Tuesday),Power  (Power) (52741),17,16:30:00
1854,2022-03-22 (Tuesday),Power  (Power) (52741),11,05:15:00
1855,2022-03-22 (Tuesday),Push  (Push) (52476),13,17:15:00
1856,2022-03-22 (Tuesday),Push  (Push) (52476),18,06:00:00
1857,2022-03-22 (Tuesday),PRIME (57332),4,06:45:00
1858,2022-03-22 (Tuesday),Power  (Power) (52741),16,08:45:00
1859,2022-03-22 (Tuesday),Push  (Push) (52476),7,09:30:00
1860,2022-03-23 (Wednesday),Power  (Power) (52741),12,11:30:00
1861,2022-03-23 (Wednesday),PRIME (57332),8,12:15:00
1862,2022-03-23 (Wednesday),Push  (Push) (52476),12,16:30:00
1863,2022-03-23 (Wednesday),Push  (Push) (52476),13,05:15:00
1864,2022-03-23 (Wednesday),Power  (Power) (52741),12,17:15:00
1865,2022-03-23 (Wednesday),Power  (Power) (52741),13,06:00:00
1866,2022-03-23 (Wednesday),Push  (Push) (52476),5,18:00:00
1867,2022-03-23 (Wednesday),Push  (Push) (52476),13,06:45:00
1868,2022-03-23 (Wednesday),Push  (Push) (52476),17,08:45:00
1869,2022-03-23 (Wednesday),Power  (Power) (52741),8,09:30:00
1870,2022-03-24 (Thursday),Push  (Push) (52476),14,11:30:00
1871,2022-03-24 (Thursday),PRIME (57332),6,15:45:00
1872,2022-03-24 (Thursday),Power  (Power) (52741),16,16:30:00
1873,2022-03-24 (Thursday),Power  (Power) (52741),12,05:15:00
1874,2022-03-24 (Thursday),Push  (Push) (52476),11,17:15:00
1875,2022-03-24 (Thursday),Push  (Push) (52476),13,06:00:00
1876,2022-03-24 (Thursday),Push  (Push) (52476),3,18:00:00
1877,2022-03-24 (Thursday),PRIME (57332),5,06:45:00
1878,2022-03-24 (Thursday),Power  (Power) (52741),18,08:45:00
1879,2022-03-24 (Thursday),Push  (Push) (52476),13,09:30:00
1880,2022-03-25 (Friday),Push  (Push) (52476),19,11:30:00
1881,2022-03-25 (Friday),PRIME (57332),8,12:15:00
1882,2022-03-25 (Friday),PRIME (57332),4,15:45:00
1883,2022-03-25 (Friday),Power  (Power) (52741),11,16:30:00
1884,2022-03-25 (Friday),Push  (Push) (52476),9,05:15:00
1885,2022-03-25 (Friday),Push  (Push) (52476),3,17:15:00
1886,2022-03-25 (Friday),Power  (Power) (52741),8,06:00:00
1887,2022-03-25 (Friday),Push  (Push) (52476),12,06:45:00
1888,2022-03-25 (Friday),Push  (Push) (52476),11,08:45:00
1889,2022-03-25 (Friday),Power  (Power) (52741),18,09:30:00
1890,2022-03-26 (Saturday),Push  (Push) (52476),17,08:00:00
1891,2022-03-26 (Saturday),PRIME (57332),3,08:45:00
1892,2022-03-26 (Saturday),Specialty Class  (Power Prep) (52899),10,08:45:00
1893,2022-03-26 (Saturday),Power  (Power) (52741),9,09:30:00
1894,2022-03-28 (Monday),Power  (Power) (52741),9,11:30:00
1895,2022-03-28 (Monday),PRIME (57332),7,12:15:00
1896,2022-03-28 (Monday),Push  (Push) (52476),14,16:30:00
1897,2022-03-28 (Monday),Push  (Push) (52476),15,05:15:00
1898,2022-03-28 (Monday),Power  (Power) (52741),20,17:15:00
1899,2022-03-28 (Monday),Power  (Power) (52741),14,06:00:00
1900,2022-03-28 (Monday),Push  (Push) (52476),8,18:00:00
1901,2022-03-28 (Monday),Push  (Push) (52476),11,06:45:00
1902,2022-03-28 (Monday),Push  (Push) (52476),16,08:45:00
1903,2022-03-28 (Monday),Power  (Power) (52741),9,09:30:00
1904,2022-03-29 (Tuesday),Push  (Push) (52476),12,11:30:00
1905,2022-03-29 (Tuesday),PRIME (57332),4,15:45:00
1906,2022-03-29 (Tuesday),Power  (Power) (52741),13,16:30:00
1907,2022-03-29 (Tuesday),Power  (Power) (52741),12,05:15:00
1908,2022-03-29 (Tuesday),Push  (Push) (52476),13,17:15:00
1909,2022-03-29 (Tuesday),Push  (Push) (52476),11,06:00:00
1910,2022-03-29 (Tuesday),Push  (Push) (52476),8,18:00:00
1911,2022-03-29 (Tuesday),PRIME (57332),5,06:45:00
1912,2022-03-29 (Tuesday),Power  (Power) (52741),6,08:45:00
1913,2022-03-29 (Tuesday),Push  (Push) (52476),14,09:30:00
1914,2022-03-30 (Wednesday),Power  (Power) (52741),11,11:30:00
1915,2022-03-30 (Wednesday),PRIME (57332),8,12:15:00
1916,2022-03-30 (Wednesday),Push  (Push) (52476),18,16:30:00
1917,2022-03-30 (Wednesday),Push  (Push) (52476),10,05:15:00
1918,2022-03-30 (Wednesday),Power  (Power) (52741),6,17:15:00
1919,2022-03-30 (Wednesday),Power  (Power) (52741),11,06:00:00
1920,2022-03-30 (Wednesday),Push  (Push) (52476),10,18:00:00
1921,2022-03-30 (Wednesday),Push  (Push) (52476),15,06:45:00
1922,2022-03-30 (Wednesday),Push  (Push) (52476),11,08:45:00
1923,2022-03-30 (Wednesday),Power  (Power) (52741),11,09:30:00
1924,2022-03-31 (Thursday),Push  (Push) (52476),8,11:30:00
1925,2022-03-31 (Thursday),PRIME (57332),6,15:45:00
1926,2022-03-31 (Thursday),Push  (Push) (52476),11,16:30:00
1927,2022-03-31 (Thursday),Power  (Power) (52741),10,05:15:00
1928,2022-03-31 (Thursday),Power  (Power) (52741),12,17:15:00
1929,2022-03-31 (Thursday),Push  (Push) (52476),11,06:00:00
1930,2022-03-31 (Thursday),PRIME (57332),4,06:45:00
1931,2022-03-31 (Thursday),Power  (Power) (52741),14,08:45:00
1932,2022-03-31 (Thursday),Push  (Push) (52476),17,09:30:00
1933,2022-04-01 (Friday),Push  (Push) (52476),18,11:30:00
1934,2022-04-01 (Friday),PRIME (57332),8,12:15:00
1935,2022-04-01 (Friday),PRIME (57332),2,15:45:00
1936,2022-04-01 (Friday),Power  (Power) (52741),10,16:30:00
1937,2022-04-01 (Friday),Push  (Push) (52476),9,05:15:00
1938,2022-04-01 (Friday),Push  (Push) (52476),5,17:15:00
1939,2022-04-01 (Friday),Power  (Power) (52741),9,06:00:00
1940,2022-04-01 (Friday),Push  (Push) (52476),9,06:45:00
1941,2022-04-01 (Friday),Push  (Push) (52476),19,08:45:00
1942,2022-04-01 (Friday),Power  (Power) (52741),17,09:30:00
1943,2022-04-04 (Monday),Power  (Power) (52741),9,11:30:00
1944,2022-04-04 (Monday),PRIME (57332),8,12:15:00
1945,2022-04-04 (Monday),Push  (Push) (52476),20,16:30:00
1946,2022-04-04 (Monday),Push  (Push) (52476),17,05:15:00
1947,2022-04-04 (Monday),Power  (Power) (52741),14,17:15:00
1948,2022-04-04 (Monday),Power  (Power) (52741),10,06:00:00
1949,2022-04-04 (Monday),Push  (Push) (52476),18,18:00:00
1950,2022-04-04 (Monday),Push  (Push) (52476),16,06:45:00
1951,2022-04-04 (Monday),Push  (Push) (52476),17,08:45:00
1952,2022-04-04 (Monday),Power  (Power) (52741),11,09:30:00
1953,2022-04-05 (Tuesday),Push  (Push) (52476),6,11:30:00
1954,2022-04-05 (Tuesday),PRIME (57332),4,15:45:00
1955,2022-04-05 (Tuesday),Power  (Power) (52741),16,16:30:00
1956,2022-04-05 (Tuesday),Power  (Power) (52741),11,05:15:00
1957,2022-04-05 (Tuesday),Push  (Push) (52476),16,17:15:00
1958,2022-04-05 (Tuesday),Push  (Push) (52476),14,06:00:00
1959,2022-04-05 (Tuesday),Push  (Push) (52476),5,18:00:00
1960,2022-04-05 (Tuesday),PRIME (57332),4,06:45:00
1961,2022-04-06 (Wednesday),Power  (Power) (52741),16,11:30:00
1962,2022-04-06 (Wednesday),PRIME (57332),6,12:15:00
1963,2022-04-06 (Wednesday),Push  (Push) (52476),14,16:30:00
1964,2022-04-06 (Wednesday),Push  (Push) (52476),14,05:15:00
1965,2022-04-06 (Wednesday),Power  (Power) (52741),11,17:15:00
1966,2022-04-06 (Wednesday),Power  (Power) (52741),10,06:00:00
1967,2022-04-06 (Wednesday),Push  (Push) (52476),10,18:00:00
1968,2022-04-06 (Wednesday),Push  (Push) (52476),17,06:45:00
1969,2022-04-06 (Wednesday),Push  (Push) (52476),19,08:45:00
1970,2022-04-06 (Wednesday),Power  (Power) (52741),11,09:30:00
1971,2022-04-07 (Thursday),Push  (Push) (52476),10,11:30:00
1972,2022-04-07 (Thursday),PRIME (57332),7,15:45:00
1973,2022-04-07 (Thursday),Push  (Push) (52476),14,16:30:00
1974,2022-04-07 (Thursday),Power  (Power) (52741),14,05:15:00
1975,2022-04-07 (Thursday),Power  (Power) (52741),10,17:15:00
1976,2022-04-07 (Thursday),Push  (Push) (52476),16,06:00:00
1977,2022-04-07 (Thursday),PRIME (57332),3,06:45:00
1978,2022-04-07 (Thursday),Power  (Power) (52741),15,08:45:00
1979,2022-04-07 (Thursday),Push  (Push) (52476),13,09:30:00
1980,2022-04-08 (Friday),Push  (Push) (52476),11,11:30:00
1981,2022-04-08 (Friday),PRIME (57332),6,12:15:00
1982,2022-04-08 (Friday),PRIME (57332),4,15:45:00
1983,2022-04-08 (Friday),Power  (Power) (52741),7,16:30:00
1984,2022-04-08 (Friday),Push  (Push) (52476),13,05:15:00
1985,2022-04-08 (Friday),Push  (Push) (52476),6,17:15:00
1986,2022-04-08 (Friday),Power  (Power) (52741),13,06:00:00
1987,2022-04-08 (Friday),Push  (Push) (52476),12,06:45:00
1988,2022-04-08 (Friday),Push  (Push) (52476),13,08:45:00
1989,2022-04-08 (Friday),Power  (Power) (52741),15,09:30:00
1990,2022-04-09 (Saturday),Push  (Push) (52476),16,08:00:00
1991,2022-04-09 (Saturday),PRIME (57332),3,08:45:00
1992,2022-04-09 (Saturday),Power  (Power) (52741),20,09:30:00
